학수번호,분반,교과목명,이수구분,학년,학점,이론,실습,요일 및 강의시간,강의실,교수명,강의언어
10223,2,창의융합노마드,전공필수,1,3,3,0,금10:00-13:00,군109B,박성훈,한국어
10223,3,창의융합노마드,전공필수,1,3,3,0,금10:00-13:00,군319,임유승,영어
1030,1,디자인사,전공필수,1,2,3,0,화10:00-13:00,진708,김효진,한국어
5253,1,만화기초2,전공필수,1,3,2,2,목10:30-14:30,군319,이현세,한국어
8786,1,애니메이션기초2,전공필수,1,3,2,2,화10:30-14:30,군319,김세훈,한국어
10277,1,디지털드로잉,전공필수,1,3,2,2,수10:30-14:30,군319,조강근,한국어
10277,2,디지털드로잉,전공필수,1,3,2,2,수15:00-19:00,군319,조강근,한국어
10278,1,창의융합노마드(P/NP),전공필수,1,3,1,2,금10:00-13:00,군311,이서진,한국어
10278,2,창의융합노마드(P/NP),전공필수,1,3,1,2,금10:00-13:00,군312,박재우,한국어
10309,1,프로덕트디자인1,전공선택,1,3,2,2,월10:00-14:00,진511,정석영,한국어
10309,2,프로덕트디자인1,전공선택,1,3,2,2,월14:30-18:30,진511,정석영,한국어
10311,1,비주얼커뮤니케이션디자인1,전공선택,1,3,2,2,수10:00-14:00,진511,계정권,한국어
10311,2,비주얼커뮤니케이션디자인1,전공선택,1,3,2,2,수14:30-18:30,진511,계정권,한국어
7590,1,건축디자인,전공필수,1,3,2,2,화15:00-19:00,충207,정성원,한국어
7590,2,건축디자인,전공필수,1,3,2,2,월12:00-16:00,충207,성민기,한국어
7590,3,건축디자인,전공필수,1,3,2,2,수12:00-16:00,율101,성민기,한국어
7590,4,건축디자인,전공필수,1,3,2,2,월12:00-16:00,이301,성우제,한국어
7590,5,건축디자인,전공필수,1,3,2,2,화15:00-19:00,이301,임경희,한국어
7590,6,건축디자인,전공필수,1,3,2,2,수12:00-16:00,이301,김동규,한국어
4325,1,공업역학,전공필수,1,3,3,0,화목09:00-10:30,광106,이권용,한국어
4325,2,공업역학,전공필수,1,3,3,0,화목13:30-15:00,광106,이권용,한국어
4325,3,공업역학,전공필수,1,3,3,0,화목13:30-15:00,충106,이균호,영어
4325,4,공업역학,전공필수,1,3,3,0,화목15:00-16:30,광201,김종성,한국어
4274,1,구조역학1,전공필수,2,3,3,0,월수10:30-12:00,충101A,이재홍,한국어
7591,1,공학기초설계,전공필수,2,3,2,2,월수16:30-18:30,충101A,이기학,한국어
7591,2,공학기초설계,전공필수,2,3,2,2,수12:00-16:00,충207,안윤규,한국어
6307,1,건축설비개론,전공선택,2,3,3,0,목16:00-19:00,충101A,정창호,한국어
6610,1,건축시공,전공필수,3,3,3,0,목10:30-13:30,충101A,김남일,한국어
4434,1,건축재료,전공선택,3,3,3,0,화09:00-12:00,집307,이승혜,영어
6573,1,건축구조해석,전공선택,3,3,3,0,월수15:00-16:30,충101A,이기학,한국어
9186,1,특수구조개론,전공선택,3,3,3,0,월수10:30-12:00,광708,이동규,영어
8179,1,공학설계2,전공필수,4,3,2,2,화09:00-13:00,충101A,이기학,영어
8179,2,공학설계2,전공필수,4,3,2,2,화09:00-13:00,충207,성민기,영어
4849,1,컴퓨터구조해석,전공선택,4,3,3,0,월16:00-19:00,충207,이동규,영어
6575,1,건축조명,전공선택,4,3,3,0,목15:00-18:00,충207,최안섭,한국어
9810,1,스마트구조개론,전공선택,4,3,3,0,화15:00-18:00,충101A,안윤규,영어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,김남일,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,성민기,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,안윤규,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,이기학,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,이동규,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,이승혜,한국어
10112,7,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,이재홍,한국어
10112,8,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,최안섭,한국어
6308,1,근대건축사,전공필수,2,3,3,0,수09:00-12:00,충209A,남경훈,한국어
6309,1,스튜디오2,전공필수,2,6,2,8,화목13:30-18:30,이102,권준범,한국어
6309,2,스튜디오2,전공필수,2,6,2,8,화목13:30-18:30,이103,김청권,한국어
6309,3,스튜디오2,전공필수,2,6,2,8,화목13:30-18:30,이104,권병용,한국어
6309,4,스튜디오2,전공필수,2,6,2,8,화목13:30-18:30,이105,김동규,한국어
9811,1,건축구조개론,전공필수,2,3,3,0,월12:00-15:00,군109B,이장홍,한국어
6661,1,건축디지털디자인2,전공선택,2,3,0,3,금09:00-12:00,이301,윤여진,한국어
6661,2,건축디지털디자인2,전공선택,2,3,0,3,금12:00-15:00,이301,윤여진,한국어
6661,3,건축디지털디자인2,전공선택,2,3,0,3,금15:00-18:00,이301,정승복,한국어
4706,1,건축설비,전공필수,3,3,3,0,월09:00-12:00,충209A,민준기,한국어
6608,1,스튜디오4,전공필수,3,6,0,10,화목13:30-18:30,이203,성우제,한국어
6608,2,스튜디오4,전공필수,3,6,0,10,화목13:30-18:30,이204,양근보,한국어
6608,3,스튜디오4,전공필수,3,6,0,10,화목13:30-18:30,이306,김경재,한국어
6608,4,스튜디오4,전공필수,3,6,0,10,화목13:30-18:30,이307,남지현,한국어
6662,1,도시설계,전공필수,3,3,3,0,월15:00-18:00,충209A,박훈태,한국어
7594,1,재료와디테일,전공필수,3,3,3,0,금15:00-18:00,충208,김동현,한국어
9187,1,부동산개발론,전공선택,3,3,3,0,수15:00-18:00,충209A,김한수,한국어
4703,1,건설경영,전공필수,4,3,3,0,월수13:30-15:00,충209A,김한수,한국어
6763,1,스튜디오6,전공필수,4,6,0,10,화목13:30-18:30,이205,전필준,한국어
6763,2,스튜디오6,전공필수,4,6,0,10,화목13:30-18:30,이206,김하늘,한국어
6763,3,스튜디오6,전공필수,4,6,0,10,화목13:30-18:30,이304,이장환,한국어
6763,4,스튜디오6,전공필수,4,6,0,10,화목13:30-18:30,이305,변효진,한국어
7593,1,빌딩시스템,전공필수,4,3,3,0,수10:30-13:30,광103,김성용,한국어
6931,1,주거론,전공선택,4,3,3,0,금12:00-15:00,충209A,우아영,영어
4607,1,동양건축사,전공필수,5,3,3,0,월15:00-18:00,광711,박희용,한국어
7037,1,스튜디오8,전공필수,5,6,0,10,화목13:30-18:30,이207,우아영,한국어
7037,2,스튜디오8,전공필수,5,6,0,10,화목13:30-18:30,이208,구승회,한국어
7037,3,스튜디오8,전공필수,5,6,0,10,화목13:30-18:30,이302,김영욱,한국어
7037,4,스튜디오8,전공필수,5,6,0,10,화목13:30-18:30,이303,김동현,한국어
7038,1,개별연구,전공선택,5,3,3,0,수15:00-18:00,광103,정성원,한국어
10112,1,졸업연구및진로2,전공선택,5,1,0,1,수18:00-19:00,,권준범,한국어
10112,2,졸업연구및진로2,전공선택,5,1,0,1,수18:00-19:00,,김동현,한국어
10112,3,졸업연구및진로2,전공선택,5,1,0,1,수18:00-19:00,,김영욱,한국어
10112,4,졸업연구및진로2,전공선택,5,1,0,1,수18:00-19:00,,김한수,한국어
10112,5,졸업연구및진로2,전공선택,5,1,0,1,수18:00-19:00,,우아영,한국어
10112,6,졸업연구및진로2,전공선택,5,1,0,1,수18:00-19:00,,정성원,한국어
10112,7,졸업연구및진로2,전공선택,5,1,0,1,수18:00-19:00,,정용욱,한국어
4325,1,공업역학,전공필수,1,3,3,0,화목10:30-12:00,충208,Duc Kien Thai,영어
4326,1,응용역학및연습2,전공필수,2,3,2,2,월수13:30-15:30,충208,노혁천,한국어
7153,1,기초창의설계,전공필수,2,3,2,2,월수16:00-18:00,충208,김종민,한국어
7599,1,유체역학2및실험,전공선택,2,3,2,2,월수10:30-12:30,충208,이창훈,한국어
5239,1,전산구조해석,전공필수,3,3,2,2,월수10:30-12:30,광209,노혁천,한국어
4610,1,수문학,전공선택,3,3,3,0,화목10:30-12:00,광209,배덕효,한국어
4612,1,토질역학및실험2,전공선택,3,3,2,2,화목14:30-16:30,광209,김종민,한국어
4613,1,철근콘크리트공학및실험2,전공선택,3,3,2,2,화목12:30-14:30,광209,김동주,한국어
7754,1,강구조공학2,전공선택,3,3,3,0,화목16:30-18:00,광203,김승억,한국어
8242,1,공업교과교재연구및지도법,전공선택,3,3,3,0,금09:00-12:00,광209,문성모,한국어
8326,1,공업논리및논술,전공선택,3,3,3,0,금12:00-15:00,광209,문성모,한국어
8169,1,종합설계,전공필수,4,3,0,3,화10:30-13:30,세109,맹승규,영어
4708,1,교량공학,전공선택,4,3,3,0,금15:00-18:00,광716,김승억,한국어
4711,1,PS콘크리트공학,전공선택,4,3,3,0,화목09:00-10:30,충208,김동주,영어
5222,1,도로공학,전공선택,4,3,3,0,월수13:30-15:00,광209,이현종,한국어
5223,1,환경수리학,전공선택,4,3,3,0,금12:00-15:00,충208,김종호,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김승억,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김동주,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김종민,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김종호,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,노혁천,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,맹승규,한국어
10112,8,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,배덕효,한국어
10112,9,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이종재,한국어
10112,10,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이창훈,한국어
10112,11,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이현종,한국어
9618,1,환경공학개론,전공필수,1,3,3,0,화목15:00-16:30,영510,조진우,한국어
6482,1,GIS및실습,전공필수,2,3,2,2,월수15:00-17:00,충1102,염재홍,한국어
6671,1,지구의구조및진화,전공선택,2,3,3,0,화목10:30-12:00,광718,박혁진,한국어
7165,1,전산지구정보및실습,전공선택,2,3,2,2,월수08:30-10:30,충1102,김상완,한국어
7710,1,디지털지도,전공선택,2,3,3,0,화목13:30-15:00,광718,이동천,영어
7799,1,폐기물관리,전공선택,2,3,2,1,월수10:30-12:00,영510,송호철,영어
8026,1,연료및연소공학,전공선택,2,3,3,0,화목10:30-12:00,영510,전의찬,영어
9620,1,환경바이오공학,전공선택,2,3,3,0,화목12:00-13:30,영510,조진우,영어
7644,1,디지털사진측정및실습,전공필수,3,3,2,2,화목10:30-12:30,충1102,이동천,한국어
9633,1,환경에너지,전공필수,3,3,3,0,화목13:30-15:00,영510,권일한,영어
5601,1,측지학,전공선택,3,3,3,0,금09:00-12:00,충1102,배태석,한국어
6895,1,암반역학및실습,전공선택,3,3,2,2,월수10:30-12:30,광714,박혁진,한국어
7582,1,응용원격탐사및실습,전공선택,3,3,2,2,화목15:00-17:00,충1102,박상은,한국어
8012,1,수질환경분석및실험,전공선택,3,3,2,2,월15:00-19:00,영510,허진,한국어
9189,1,공간DBMS및실습,전공선택,3,3,2,2,월수13:00-15:00,충1102,염재홍,한국어
8030,1,환경기기분석및실험,전공선택,4,3,2,2,수15:00-19:00,영510,권일한,영어
9638,1,환경에너지전문가과정연습,전공선택,4,3,2,1,월수13:30-15:00,영510,송호철,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,권일한,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,송호철,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,전의찬,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,조진우,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,허진,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,홍성욱,한국어
8169,1,종합설계,전공필수,4,3,2,2,금13:00-17:00,충1102,배태석,한국어
8173,1,지구동력학실습,전공선택,4,3,2,2,화목13:00-15:00,충1102,박상은,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,수17:00-18:00,,김상완,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,수17:00-18:00,,박상은,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,수17:00-18:00,,박혁진,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,수17:00-18:00,,배태석,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,수17:00-18:00,,염재홍,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,수17:00-18:00,,이동천,한국어
7620,1,기초설계,전공필수,1,3,3,0,화목13:30-15:00,율B01,김상완,한국어
7795,1,지구물리탐사,전공필수,2,3,2,1,월수12:00-13:30,광210,남명진,한국어
8153,1,지구화학탐사,전공필수,2,3,3,0,금13:30-16:30,광718,전순원,한국어
9562,1,암석역학및실습,전공필수,2,3,2,2,화목10:00-12:00,광210,김형목,한국어
9565,1,선광제련공학개론,전공필수,2,3,3,0,월수09:00-10:30,광210,이원희,한국어
8476,1,광물암석학및실습,전공필수,3,3,2,2,화금13:00-15:00,광210,정태웅,한국어
8148,1,시추공학,전공선택,3,3,3,0,화목15:00-16:30,광210,배위섭,영어
8478,1,지구통계학,전공선택,3,3,3,0,월수15:00-16:30,광718,박상은,한국어
8480,1,전기전자탐사공학,전공선택,3,3,3,0,월수10:30-12:00,광210,남명진,영어
9546,1,석유지질학,전공선택,3,3,3,0,월수13:30-15:00,광718,박혁진,한국어
9547,1,지반정보시스템및실습,전공선택,3,3,2,2,화목08:30-10:30,율101,김상완,한국어
8160,1,경제성평가,전공선택,4,3,3,0,화목16:30-18:00,광714,배위섭,영어
9317,1,에너지지하저장설계및실습,전공선택,4,3,2,2,월수16:30-18:30,율103,김형목,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,화18:00-19:00,,김정환,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,화18:00-19:00,,김형목,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,화18:00-19:00,,남명진,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,화18:00-19:00,,배위섭,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,화18:00-19:00,,정태웅,한국어
4642,1,동역학,전공필수,2,3,3,0,월수09:00-10:30,광106,곽관웅,한국어
4642,2,동역학,전공필수,2,3,3,0,월수10:30-12:00,광106,곽관웅,한국어
5641,1,유체역학,전공필수,2,3,3,0,월수09:00-10:30,충106,이민형,한국어
5641,2,유체역학,전공필수,2,3,3,0,월수10:30-12:00,충106,이민형,한국어
6585,1,기계요소설계,전공선택,2,3,3,0,화목15:00-16:30,광106,전용태,한국어
6585,2,기계요소설계,전공선택,2,3,3,0,화목16:30-18:00,광106,전용태,한국어
9824,1,기계공학계측및실험1,전공선택,2,3,2,2,월수16:00-18:00,충106,손채훈,한국어
4475,1,자동제어,전공선택,3,3,3,0,월수15:00-16:30,광106,곽관웅,영어
4862,1,열전달,전공선택,3,3,3,0,화목09:00-10:30,충106,정재동,한국어
4862,2,열전달,전공선택,3,3,3,0,화목10:30-12:00,충106,정재동,한국어
5134,1,컴퓨터응용설계,전공선택,3,3,3,0,화목12:00-13:30,충1007,전용태,한국어
7767,1,열유체응용설계,전공선택,3,3,3,0,월수13:30-15:00,충1007,손채훈,영어
5234,1,내연기관,전공선택,4,3,3,0,월수12:00-13:30,광106,신영기,한국어
6313,1,트라이볼로지,전공선택,4,3,3,0,화목12:00-13:30,충202,이권용,영어
8138,1,에너지공학,전공선택,4,3,3,0,월수13:30-15:00,광106,신영기,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,금18:00-19:00,,곽관웅,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,금18:00-19:00,,손채훈,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,금18:00-19:00,,신영기,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,금18:00-19:00,,이권용,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,금18:00-19:00,,이민형,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,금18:00-19:00,,임도형,한국어
10112,7,졸업연구및진로2,전공선택,4,1,0,1,금18:00-19:00,,전용태,한국어
10112,8,졸업연구및진로2,전공선택,4,1,0,1,금18:00-19:00,,정재동,한국어
4513,1,이상유체역학,전공필수,2,3,3,0,화목10:30-12:00,율B03,이경태,한국어
4513,2,이상유체역학,전공필수,2,3,3,0,화목13:30-15:00,율B03,이경태,한국어
4642,1,동역학,전공필수,2,3,3,0,월수09:00-10:30,율B03,윤석준,영어
4642,2,동역학,전공필수,2,3,3,0,월수10:30-12:00,율B03,윤석준,영어
1727,1,선형대수학,전공선택,2,3,3,0,월수16:30-18:00,율B03,김해동,한국어
7161,1,메카트로닉스기초설계,전공선택,2,3,2,2,화목14:00-16:00,율104,홍성경,한국어
7161,2,메카트로닉스기초설계,전공선택,2,3,2,2,화목16:00-18:00,율104,홍성경,한국어
9239,1,항공우주응용SW1,전공선택,2,3,3,0,월수15:00-16:30,충1007,박병운,영어
9239,2,항공우주응용SW1,전공선택,2,3,3,0,월수16:30-18:00,충1007,박병운,영어
4102,1,수치해석,전공선택,3,3,3,0,월수10:30-12:00,충1007,안존,영어
4868,1,추진체공학,전공선택,3,3,3,0,월수13:30-15:00,율B03,안존,영어
5243,1,인공위성응용,전공선택,3,3,3,0,화목15:00-16:30,충106,이균호,영어
7267,1,항공기설계및CAD,전공선택,3,3,3,0,화목15:00-16:30,충1007,황호연,한국어
7267,2,항공기설계및CAD,전공선택,3,3,3,0,화목16:30-18:00,충1007,황호연,한국어
8118,1,항공우주공학실험2,전공선택,3,3,2,2,월수16:30-18:30,충202/광716,안존,영어
7056,1,헬리콥터공학및설계,전공선택,4,3,3,0,화목13:30-15:00,광716,김해동,한국어
9195,1,항공우주응용SW2,전공선택,4,3,3,0,화목10:30-12:00,충1007,이균호,영어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,금11:00-12:00,,김해동,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,금11:00-12:00,,박병운,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,금11:00-12:00,,안존,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,금11:00-12:00,,윤석준,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,금11:00-12:00,,이경태,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,금11:00-12:00,,이균호,한국어
10112,7,졸업연구및진로2,전공선택,4,1,0,1,금11:00-12:00,,홍성경,한국어
10112,8,졸업연구및진로2,전공선택,4,1,0,1,금11:00-12:00,,황호연,한국어
4281,1,유기화학,전공필수,2,3,3,0,화목10:30-12:00,충102,홍성철,한국어
4281,2,유기화학,전공필수,2,3,3,0,화목12:00-13:30,충210,허광,영어
5648,1,재료열역학2,전공선택,2,3,3,0,화목09:00-10:30,충102,김선재,한국어
5648,2,재료열역학2,전공선택,2,3,3,0,월수13:30-15:00,충210,김태완,한국어
6152,1,전자기학,전공선택,2,3,3,0,월수12:00-13:30,충210,서용호,영어
7160,1,전기전자공학,전공선택,2,3,3,0,화목15:00-16:30,충210,정종완,영어
9196,1,공학기초설계실험,전공선택,2,3,0,3,금09:00-12:00,광715,허광,한국어
6996,1,재료의기계적성질,전공필수,3,3,3,0,화목09:00-10:30,충210,이내성,한국어
6996,2,재료의기계적성질,전공필수,3,3,3,0,월수12:00-13:30,충101,이원희,한국어
9199,1,반도체와고분자화학기초실험,전공필수,3,3,0,3,월15:00-18:00,충410,정종완,영어
9199,2,반도체와고분자화학기초실험,전공필수,3,3,0,3,화15:00-18:00,충410,서영수,영어
9199,3,반도체와고분자화학기초실험,전공필수,3,3,0,3,수15:00-18:00,충410,서용호,영어
9199,4,반도체와고분자화학기초실험,전공필수,3,3,0,3,목15:00-18:00,충410,서용호,영어
9199,5,반도체와고분자화학기초실험,전공필수,3,3,0,3,금15:00-18:00,충410,송영현,영어
5918,1,반도체재료,전공선택,3,3,3,0,월수13:30-15:00,광109,이원준,한국어
7315,1,기초물리화학,전공선택,3,3,3,0,월수10:30-12:00,충102,서영수,한국어
7579,1,신금속재료,전공선택,3,3,3,0,월수10:30-12:00,충210,김기범,한국어
8105,1,화학기기분석,전공선택,3,3,3,0,화목15:00-16:30,충102,홍성철,한국어
4587,1,고체화학,전공선택,4,3,3,0,월수12:00-13:30,충102,손기선,한국어
6314,1,박막공학,전공선택,4,3,3,0,월수10:30-12:00,광109,이원준,한국어
6786,1,금속공정학,전공선택,4,3,3,0,월수13:30-15:00,충102,김기범,한국어
7461,1,자성체재료,전공선택,4,3,3,0,월수15:00-16:30,충210,김태완,한국어
7580,1,세라믹스공정학,전공선택,4,3,3,0,화목10:30-12:00,충210,김종순,영어
9018,1,산학협동강좌2,전공선택,4,3,3,0,수15:00-18:00,충102,홍영준,한국어
10082,1,나노신소재창의연구2(종합설계),전공선택,4,3,0,3,금12:00-15:00,충410,홍영준,한국어
10082,2,나노신소재창의연구2(종합설계),전공선택,4,3,0,3,목12:00-15:00,충410,서용호,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김기범,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김선재,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김종순,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,김태완,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,명윤,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,박경순,한국어
10112,7,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,서영수,한국어
10112,8,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,서용호,한국어
10112,9,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,손기선,한국어
10112,10,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,송영현,한국어
10112,11,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이내성,한국어
10112,12,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이원준,한국어
10112,13,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,이원희,한국어
10112,14,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,정미희,한국어
10112,15,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,정종완,한국어
10112,16,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,최영진,한국어
10112,17,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,허광,한국어
10112,18,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,홍성철,한국어
10112,19,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,홍성환,한국어
10112,20,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,홍영준,한국어
7330,1,확률및통계,전공선택,2,3,3,0,목15:00-18:00,세201,정우식,한국어
8994,1,방사선과물질상호작용,전공선택,2,3,3,0,월수13:30-15:00,충101A,김기현,영어
8999,1,원자로열전달,전공선택,2,3,3,0,화목10:30-12:00,광713,정해용,한국어
9569,1,원자로공학1,전공선택,2,3,3,0,화목12:00-13:30,세201,박창제,한국어
9838,1,원자력기계공학기초,전공선택,2,3,3,0,월수15:00-16:30,광617/광101,김종성,영어
9010,1,확률론적안전성평가,전공필수,3,3,3,0,금15:00-18:00,세201,정우식,한국어
9003,1,원자로동역학및실험,전공선택,3,3,1,2,수15:00-18:00,세201,박문규,한국어
9574,1,핵연료주기및폐기물관리,전공선택,3,3,3,0,화목10:30-12:00,세201,박창제,한국어
9576,1,보건물리,전공선택,3,3,3,0,화목12:00-13:30,광201,김기현,한국어
9577,1,발전소계통공학,전공선택,3,3,3,0,월수10:30-12:00,세201,김종성,한국어
9851,1,종합설계B-원자력시스템설계프로젝트,전공필수,4,3,3,0,화15:00-18:00,세201,정해용,한국어
9592,1,원자로보호및감시,전공선택,4,3,3,0,월15:00-18:00,세201,박문규,한국어
9852,1,핵연료성능평가,전공선택,4,3,3,0,화목13:30-15:00,세201,박창제,영어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,김기현,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,김종성,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,박문규,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,박창제,한국어
10112,5,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,정우식,한국어
10112,6,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,정해용,한국어
8951,1,해군장교현장실습1,전공필수,1,0,0,0,,,홍영소,한국어
9204,1,군사전자공학개론및실험,전공필수,1,3,2,2,월수10:30-12:30,율104,홍우영,한국어
10212,1,장교직무교육세미나2,전공필수,1,0,0,0,,,홍영소,한국어
8924,1,기초역학개론,전공필수,2,3,3,0,화목15:00-16:30,광801,추영민,한국어
8931,1,시스템응용SW,전공필수,2,3,2,2,월수10:00-12:00,율101,이근화,영어
8952,1,해군장교현장실습2,전공필수,2,0,0,0,,,김민석,한국어
8771,1,함정운용학,전공선택,2,3,3,0,화목16:30-18:00,광801,홍우영,한국어
5246,1,신호및시스템,전공필수,3,3,3,0,월수13:30-15:00,광801,추영민,한국어
8077,1,제어공학,전공필수,3,3,3,0,월수10:30-12:00,광801,김은희,한국어
9468,1,해군장교현장실습3,전공필수,3,0,0,0,,,정임재,한국어
9320,1,해양학개론,전공선택,3,3,3,0,월수09:00-10:30,광801,홍우영,한국어
8765,1,항해학개론,전공필수,4,3,3,0,월수16:30-18:00,광801,홍우영,한국어
9208,1,수중음향학,전공선택,4,3,3,0,화목10:30-12:00,광801,추영민,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,화18:00-19:00,,김은희,한국어
10112,2,졸업연구및진로2,전공선택,4,1,0,1,수18:00-19:00,,이근화,한국어
10112,3,졸업연구및진로2,전공선택,4,1,0,1,목18:00-19:00,,추영민,한국어
10112,4,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,홍우영,한국어
9040,1,항공우주무기체계,전공필수,1,2,2,0,화12:00-14:00,광801,박종헌,한국어
9292,1,항공우주시스템공학개론,전공필수,1,3,3,0,월수10:30-12:00,세109,강상훈,영어
4642,1,동역학,전공필수,2,3,3,0,월수16:30-18:00,충201,김재강,영어
5641,1,유체역학,전공필수,2,3,3,0,월수10:30-12:00,집502,김재강,영어
9293,1,군사교리,전공필수,2,3,3,0,화13:30-16:30,세109,이광수,한국어
9304,1,항공법,전공선택,2,2,2,0,금15:00-17:00,세109,조인형,한국어
9290,1,공군리더십,전공필수,3,2,2,0,수13:00-15:00,세109,이광수,한국어
9305,1,항공작전,전공필수,3,2,2,0,목13:00-15:00,세109,전권천,한국어
9534,1,항공생리훈련,전공필수,3,1,0,2,월12:00-14:00,세109,김재강,한국어
9302,1,항공우주추진공학,전공선택,3,3,3,0,월수15:00-16:30,광202,강상훈,영어
9801,1,모의장비비행2,전공선택,3,1,0,2,화13:00-15:00,광104,최원기,한국어
9310,1,방위사업체계,전공선택,4,3,3,0,수13:30-16:30,광210,전권천,한국어
9803,1,모의장비비행4,전공선택,4,1,0,2,수10:00-12:00,광104,최원기,한국어
10112,1,졸업연구및진로2,전공선택,4,1,0,1,월18:00-19:00,,강상훈,한국어
